orderbook_timestamp,book,bid,ask,spread
2024-08-22T21:00:04+00:00,usd_mxn,19.442,19.463,0.1078970354005076
2024-08-22T21:00:06+00:00,usd_mxn,19.437,19.463,0.1335868057339557
2024-08-22T21:00:07+00:00,usd_mxn,19.437,19.463,0.1335868057339557
2024-08-22T21:00:08+00:00,usd_mxn,19.437,19.463,0.1335868057339557
2024-08-22T21:00:10+00:00,usd_mxn,19.436,19.47,0.17462763225474537
2024-08-22T21:00:11+00:00,usd_mxn,19.437,19.47,0.169491525423717
