orderbook_timestamp,book,bid,ask,spread
2024-08-22T21:00:12+00:00,usd_mxn,19.438,19.463,0.12844885166727704
2024-08-22T21:00:14+00:00,usd_mxn,19.437,19.464,0.13871763255239145
2024-08-22T21:00:15+00:00,usd_mxn,19.438,19.464,0.13357994245786992
2024-08-22T21:00:16+00:00,usd_mxn,19.438,19.463,0.12844885166727704
2024-08-22T21:00:18+00:00,usd_mxn,19.437,19.463,0.1335868057339557
2024-08-22T21:00:19+00:00,usd_mxn,19.437,19.463,0.1335868057339557
